Haben die Penner jetzt auch das digitale Fernsehen gekappt?;1
Geht es im Leben nicht immer um die andere Hälfte vom irgendwas?;1
Ich kann auch mal was vergessen, ok?;1
Habt ihr alle euren Montag überstanden?;1
Wo sind die Beweise?;0
Und was ist Sucht?;0
Wer kennt diese Männer?;0
Wie stoppen wir den Mietwahnsinn und die Verdrängung?;0
Aber mal ehrlich, wieso unbedingt jetzt?;0
Brauchen Sie besondere Unterstützung?;1
Bellarabi muss jetzt für ein Foulspiel ernsthaft eine Geldstrafe zahlen?;1
Hast schon mal kräftig mit der flachen Hand aufs Dach geschlagen und mit dem Verschrotter gedroht?;1
Was lasst ihr euch noch einfallen?;0
Wer hat die denn an die Tastatur gelassen?;0
Wie läuft's eigentlich mit dem Ordnungsproblem in deiner Wohnung?;0
Wer fährt denn auch ernsthaft mit dem TXL bis Alexanderplatz?;0
Die Welt scheint gespalten, aber kann man die politische Meinung eines Menschen verändern?;1
Ist das Ihr Ernst?;1
Warum hast Du diese Bühnenanweisung aufgegessen?;0
Wie kommt es zu dem Vorwurf?;0
Wie lügt man denn mit der Wahrheit?;0
Hast du dich nicht vorhin über unnötige Abkürzungen beschwert?;1
Woher kommen Hass und Hetze?;0
Sorgen Weltraumenergien derzeit für einen Wandel auf der Erde?;1
Schon mal was von einem Seilschutz gehört?;1
Wie sah das letzte Ultraschallbild aus?;0
Warum fühlst du dich deswegen angegriffen?;0
Macht die Gratis-Kita mehr Probleme, als sie löst?;1
Wer opfert sich freiwillig?;0
Kann ich die mal aufsetzen?;1
Wen siehst du vor ihm?;0
Was das wohl wird?;0
Gibt's das auch mit modernen Konsolen?;1
Glauben Sie hier wird seitens der Behörden gelogen?;1
Gehst du auch nach Stuttgart oder nur München?;0
Wollen Sie uns verprügeln?;1
Wo wird besser Energie gewonnen?;0
Schenkst du mir deinen Audi?;1
Warum denken wir eigentlich nur noch in Extremen?;0
Wie kennst du es denn?;0
Wer will mir denn Berlin zeigen?;0
Wann erhalte ich auf meine Schadensmeldung eine Antwort?;0
Wo bekommt man dieses coole Kostüm?;0
Na, wer kann mal wieder nicht schlafen?;0
Gibts dafür keine App?;1
Warum ist der eigentlich immer noch hier?;0
Willst dir das echt antun?;1
Wieso wurde mein Account eigentlich grad gesperrt?;0
Was ist denn falsch?;0
Papa, was kann ich später mal werden?;0
Ist das nicht ein Freibrief zur unlizensierten Nutzung von CC-Content?;1
Wer ist das?;0
Weiß schon jemand wenn Season 6 kommt?;0
Das war doch eher ein Erinnerungsfax, oder?;1
Wann kommt die Flut?;0
Ist Evernote noch zu empfehlen?;1
Wie hab ich es vollbracht?;0
Wie toll ist dieser Kandidat bitte?;0
Wo sind die Sauerstoffmasken?;0
Lässt sich das belegen?;1
Hat die noch alle Tassen im Schrank?;1
Was will der denn hier?;0
Wer möchte schon Strom von so einem Anieter beziehen?;0
Sind Ozonloch und Waldsterben jetzt große Probleme oder nicht?;0
Was schreibst du?;0
Wie lange brauchst du nach Berlin?;0
Erinnerst du dich noch, wann du dich für Twitter registriert hast?;1
Hast du es jetzt erst gewechselt?;1
"Wollen Sie wirklich ""Hochachtungsvoll"" schreiben?";1
Wo schaust du?;0
Wann muss ich meine Impfungen auffrischen lassen?;0
Wie konntet Ihr nichts davon wissen?;0
Was ist denn für dich optisch labeln?;0
Wie transportiert man das denn am besten?;0
Warum bist du eigentlich noch wach?;0
Darf ich auch mal lecken?;1
"Wieso berichtet die Presse von einer ""Bällejagd""?";0
Was würdest du denn machen?;0
Gibt es einen Empfang?;1
Wer gewinnt, wenn Realisten als unmoralisch abgetan werden?;0
Hast du etwa Angst man würde dich meiden, wenn du der Welt dein Gesicht zeigst?;1
Kommen nochmal Argumente?;1
Zählt mit Flagge rumrennen dazu?;1
Was möchten Sie?;0
"Bist du eher eine ""Nachteule"" oder ein ""früher Vogel""?";0
Können wir vielleicht tauschen?;1
Wird langsam Zeit oder?;1
Muss mein Arbeitgeber mir für eine Beerdigung freigeben?;1
Was hast Du heute in Sachen Digitalisierung geschafft?;0
Fehlt der Wille oder der Weg?;0
Was genau findest du ätzend?;0
Was heißt das für unsere Demokratie?;0
Können Sie mir das bitte näher erläutern?;1
Können Sie mir das belegen?;1
Bringst du mir bitte ein einziges?;1
Oder sollte ich dich vielleicht gar nicht so nennen?;1
Kennt das jemand?;1
Gibt es in solchen Verfahren keine Erforderlichkeitsprüfung?;1
Auf welcher Seite sitzt du?;0
Ist ein Glas Wein beim Kochen erlaubt?;1
Ist das legal?;1
Guckt noch wer mit?;1
Darf ich mit Bargeld bezahlen?;1
Haben sie einen Link dazu?;1
Wer kennt den Beitzer dieses Rades?;0
Geht das Oktoberfest schon los?;1
Kannst Du machen, dass meine Augen leuchten?;1
Wie entstehen Diamanten?;0
Warum genau gibt es noch mal so wunderschöne Menschen?;0
Habt ihr euch auf Twitter schon mal verliebt?;1
Bin ich jetzt Punk?;1
Was kann Ruwi, das 8-in-1-Multifunktionswerkzeug für den Garten wirklich?;0
So, und wie würden Sie entscheiden?;0
Warum haben wir keine WhatsApp Gruppe?;0
Hab ich was verpasst?;1
Was rauchst du?;0
Wie heisst das in Deutschland, oder auch in der Schweiz?;0
Ist alles wirklich so einfach, wie Sie schreiben oder doch nicht?;0
Wie sah er aus?;0
Fliegst Du heute zurück?;1
Und was genau bricht man da ab?;0
Wie machst du es?;0
Wer ist euer Lieblingsuser/ eure Lieblingsuserin?;0
Redet ihr von den Bullen?;1
Was kosten denn so Follower?;0
Kann man den eigentlich abheften oder gar damit bezahlen?;1
Ihr habt ein Food Start-up gegründet und brennt für Euer Produkt?;1
Welcher deiner liebsten fiktionalen Charaktere wärest du gern?;0
Wie viele Hunde benötigt man, um eine Glühbirne zu wechseln?;0
Woher weißt du, dass er böse ist?;0
Was muss da mit Algerien überhaupt geredet werden?;0
Gibt es den jetzt bei uns?;1
Was suchen Sie?;0
Wer hat die Moderatorin so unvorteilhaft eingekleidet?;0
Was mach' ich denn jetzt?;0
Was haltet ihr eigentlich von Snapchat seit dem Update?;0
Was läuft bei Euch falsch?;0
Hey, war das etwa ein dezenter Seitenhieb auf mein Konsumverhalten?;1
Was ist los auf dem Mittelmeer?;0
Wie kann es sein, dass ein Mensch meiner Generation keinerlei Spuren im Internet hinterlässt?;0
Ist das was für Dich?;1
Was für einen Doktor haben Sie?;0
Wie krank ist das?;0
Wie schmeckt Ratatouille aus Ratatouille?;0
Du bist gegen Abtreibung?;1
Habt ihr schon Marvel's Spider-Man in eurer Stadt entdeckt?;1
Warum hast du dann deinen Podcast gemacht?;0
Warum bedeutet Geschwindigkeit Macht?;0
Was tun bei Herzstillstand?;0
Was genau bedrückt dich?;0
Woher bekommst du solche Bilder?;0
Was ist das für eine Botschaft an unsere Kinder?;0
Können Sie das bitte wiederholen?;1
Könnt ihr mir die Daumen drücken?;1
Sind für morgen Veranstaltungen geplant ?;1
Haben Algen das Potenzial, Biokraftstoffe zu revolutionieren?;1
Wie kommen Sie darauf?;0
