Mit Knebel oder ohne?;0
"Ich habe Hunger 
- bist du schwanger?";1
Und was haben nun der Eine und der Andere mit mir zu tun?;0
Kann jemand damit was anfangen?;1
"Was heißt hier ""übertreiben""?";0
Und da gibts keine Untertitel?;1
Hast du deine Box schon bekommen?;1
Was macht man denn da jetzt?;0
Warum können nicht alle so rational und klar denken wie du?;0
Wie wiegt man sich in der Schwerelosigkeit?;0
Führt ihr eigentlich ein Tagebuch oder so etwas ähnliches?;1
Die Luftwaffe hat tatsächlich einsatzfähiges Gerät für sowas?;1
Warte mal du wurdest mal ernst genommen?;1
Welcher Film aus 2015 soll den Publikumspreis gewinnen?;0
Haben sie Wahnvorstellungen?;1
Wird die Aufnahme später noch einmal online verfügbar sein?;1
Ja oder nein?;1
Wissen eure Muttis oder der Ex davon?;1
Wohnen Sie in Deutschland oder im Urlaub?;0
Liebt ihr den Herbst auch so wie ich?;1
Freunde, würdet ihr einer Freundin und mir helfen, so viele Retweets wie möglich zu bekommen?;1
Waren das die, die ein paar Sachen in den Wald tragen wollten?;1
Könnte sein, dass dies schon als Erfolg gilt?;1
Wann lässt du deine Schlafstörungen behandeln?;0
Okay, was wird aus diesem?;0
Können Sie Deutsch sprechen?;1
Was ist ein Gentleman?;0
Wann findet das Gratiskonzert statt?;0
Warum gibt es nur so furchtbar dumme Menschen?;0
Sind sie inzwischen wieder frei?;1
Ist da was dran?;1
Wo ist die Logik dabei?;0
Wer hat das alles finanziert?;0
In welches Land plant ihr zu fliehen wenn in Europa wieder Faschismus ist?;0
Du hörst die dir wirklich an?;1
Sie wagen es, sich über andere zu erheben, weil Ihnen der Pullover nicht passt?;1
Was ist wenn man nicht nah am Wasser sondern nah an Felsen gebaut ist?;0
Sind die Bilder von euch liebes Team?;1
Schon gehört?;1
Herzschwäche hatten wir gestern, was wirds diesmal?;0
Ist der dann so gruselig?;1
Und was hast du Samstagabend gemacht?;0
Wie viele Punkte gibt's fürs Erscheinen bei der Prüfung?;0
Warum ist meiner so tonnig?;0
Warum beleidigst du jetzt?;0
Tja, wozu noch zahlen, wenn die Niederlage bevorsteht?;0
Was habe ich nicht gemerkt?;0
Ach, jetzt ist das Video doch echt?;1
Stand von dem hier auch etwas in dem Artikel?;1
Wisst ihr schon, was ihr mir zu Weihnachten schenkt?;1
Wie heißt du denn?;0
Wie fängt man so ein Gespräch überhaupt an?;0
Woran scheitert das denn, an der Zahl der Follower oder denen, den man folgt?;0
Was ist dran lächerlich?;0
Wo kann ich die beantragen?;0
Ein bisschen sehr defensiv oder?;1
Die Gedanken sind frei?;1
Was hat das zu bedeuten?;0
Pflegeprodukte kosten bei uns nur ein Drittel?;1
Warum schweigen Sie nicht mehr?;0
Was kommt als nächstes?;0
Was ist eine SPD?;0
Was ist das Hauptproblem der Bildungspolitik?;0
Falls nicht was machst du?;0
Hast Du was getrunken?;1
Ist da noch Tomatenzeit?;1
Wie oft noch?;0
Warum waren die PanamaPapers so schnell wieder aus den Medien verschwunden?;0
Hermione heißt im Deutschen echt Hermine?;1
Was ist eigentlich dieses Redaktionsnetzwerk?;0
Wonach sortierst du?;0
Ist das Ticket noch da?;1
Habt Ihr den Film über Marokko geschaut?;1
Bekommt er wohl nochmal mehr Einsätze?;1
Du bist ja bestimmt mindestens Jurist oder Arzt oder beides?;1
Heute war Montag?;1
Wie viel kann man sich im Supermarkt erlauben?;0
Wie wärs, ein verlängertes Wochenende am Kotti?;0
Wie viel Angst muss eine Regierung haben, wenn sie Kinder festnehmen lässt?;0
Machst du unsittliche Dinge?;1
Wie lange brauchen faule Eier?;0
Wer macht die Tür nach dem Busfahrer zu?;0
Ob sich der Staat durchsetzen kann?;1
Warum bin ich so?;0
Wann war das?;0
Kann man sich den Anzug erspielen?;1
Habe ich irgendwas nicht mitbekommen, und das Urheberrecht steht kurz vor seiner Abschaffung?;1
Sind Sie eigentlich schon konvertiert?;1
