Große Mehrheit von was?;0
Hab ich was verpasst?;1
Wie können logisch denkende Menschen in so einer Menge stehen und dazu noch applaudieren?;0
Ist es Zufall, dass sich Richter und Denker darauf reimt?;1
Jäger oder Gejagte?;0
Ist der Schwerstkriminelle nicht eher an Herzversagen gestorben?;1
Was gibt's Neues über den KaiserWilhelmTurm am Schläferskopf und wann öffnet er wieder seine Tore?;0
Neue Grafikkarte schon vorbestellt?;1
Gibts hier auch einen Trauermarsch?;1
Wo ist das Video?;0
Wann war das?;0
Ich darf vorstellen?;1
Wie viele Beweise braucht es noch?;0
Habt ihr wenigstens Tofu reingemacht?;1
Wo steht steht der Deutsche Fußball nach der WM?;0
Wer bestimmt die Architektur?;0
Wie geht es dir nun?;0
Findest Du das normal?;1
Wie hast du das denn geschaft?;0
Was ist das nächste?;0
wieso bin ich so schlecht in absolut allem was ich tue?;0
Wer hilft mir?;0
Braucht man einen extra Betacode?;1
Und sowas wird von meinen Steuern bezahlt?;1
Soll ich zu dir?;1
Hat Dich Twitter nicht in die Telefonschleuse gesteckt?;1
Wer ist hier Koch und wer Kellner?;0
Willst Du meine Genossin werden?;1
Seit wann ist das Herzversagen eines 22-Jährigen eine Zeitungsmeldung wert?;0
Wie lange sitzt du schon im Rollstuhl?;0
Kannst du dir mein glockenhelles Lachen im Knast vorstellen?;1
Was heißt das übersetzt?;0
Glauben Sie, dass die Tagesschau die Meldungen verbreiten muss, die ihnen die Bundesregierung vorgibt?;1
Oder gibt es da etwa besondere Umstände?;1
Was brennt denn da im Lennetal?;0
Warum zahlt man dem Bradford eigentlich so viel?;0
Was ist an mir so besonders?;0
Und Sie sind der Meinung, dass mit Ihrer Einstellung jegliche Gewalt ausbleibt?;1
Warum kann man ohne Probleme unabsichtlich auf der Couch einschlafen, aber nicht mit voller Absicht im Bett?;0
Sie zweifeln noch?;1
Ist das alles was du meiner Aussage entnommen hast?;1
Zeigen Sie wieder aufrichtig Trauer?;1
Was ist denn das Problem heute?;0
Hast du da deine Hände im Spiel?;1
Seid ihr das Essen ?;1
Was wird aus den EU-Studenten in Großbritannien?;0
Was willst du mal werden?;0
Noch mehr zu bieten?;1
ist das nicht irgendwie alles illegal?;1
liebst du mich trotzdem auch wenn ich einer von ihnen bin?;1
Könnten Sie in Zukunft bitte mit unsichtbaren Buchstaben twittern?;1
"Können wir bitte aufhören, ""Alkohol und Drogen"" zu sagen?";1
Erinnerst Du Dich an Niklas?;1
Wie attraktiv kann man bitte sein?;0
wisst ihr was gruselig ist?;1
Wer bitte soll denn das glauben?;0
Warum denn das?;0
verkaufst du deinen Gamertag?;1
Ist es der Kreml?;1
Darf man stolz darauf sein?;1
Kann man schon spielen?;1
Es gibt immer noch Leute, die es nicht mitbekommen haben?;1
Und was ist dein Lieblingsstück von Wagner?;0
Artikel überhaupt gelesen?;1
Ne, sollte ich?;1
Und wie sieht es Ende des Monats /Jahres aus?;0
Soll das ein makaberer Scherz sein?;1
Leider ich verstehe Sie nicht, was meinen Sie?;0
Wer hat hier eigentlich am Blitz geleckt?;0
Was ist mit seinem Urgroßvater?;0
Warum zum Teufel sollte ich was tun, das ich nicht tun möchte?;0
Was ist das denn für ein Schwachsinn?;0
Was soll man zu solchen Menschen noch sagen?;0
Was wäre denn weniger publikumswirksam?;0
Schläft die Redaktion?;1
Hat jemand Lust?;1
Hast du schon mal LSD ausprobiert?;1
Und was, wenn doch?;0
Wohin steuert Europa nur?;0
Hallo wieso hassen mich Menschen?;0
Was will uns die Presse damit sagen?;0
Warum immer Schmerzen im Bett?;0
Oder war es ein Perser?;1
Hat das noch wer?;1
Kannst du das belegen?;1
Aus welcher Sicht?;0
In welchem Kino war er?;0
Wie deutlich muss das Signal noch werden?;0
Erinnerst du dich noch, wann du dich für Twitter registriert hast?;1
Machst du Gewinn?;1
Wissen Sie, was lustig ist?;0
Könnten sie mir dann erklären wie sie das hinbiegen?;0
Wo ist denn das?;0
Ok - dann hast du ja offensichtlich einen besseren Vorschlag?;1
Ist das Chemnitz-Video authentisch?;1
Sicher, daß es kein Herzversagen war?;1
Was wollt ihr dagegen tun?;0
Schlaft ihr auch Mal?;1
Ist das nicht genauso kontraproduktiv wie ein Kopfschmerztagebuch?;1
Ist das Wetter wirklich so dramatisch vor Ort?;1
