Kann man das Tablet auch ohne Freetime unlimited nutzen?;1
Gibt es im Kindermodus eine Möglichkeit alle im Hintergrund laufenden Apps zu beenden?;1
Ab wann gilt das 1 Jahr Amazon Freetime Unlimited?;0
Hat das Gerät Bluethooth?;1
Ist die Feelfit - App mit Apple Health kompatibel?;1
Wenn die App während des Messvorgangs nicht geöffnet ist, werden die Daten dann später übertragen oder verfallen diese?;0
Wie viele Fotos lassen sich mit einer Packung machen?;0
Wie groß sind die Bilder ausgedruckt mit und ohne weißen Rahmen?;0
Passen die Bilder in den Polaroid-Drucker?;1
Kann man auf dem Laptop Minecraft spielen?;1
Läßt sich der RAM erweitern?;1
Wie schwer ist er?;0
Kann man 2 als Stereo betreiben?;1
Läßt sich das nervtötende Gedudel beim Anschalten des Gerätes irgendwie abschalten?;1
Wie kann man das ändern?;0
Was ist die Flüssigkeitskapazität des Glases?;0
Wie ist Durchmesser der Gläser?;0
Wie sind die Maße der Gläser?;0
Ist die Karaffe eher flach oder quadratisch?;0
Für wieviel Kilogramm ist die Matratze geeignet?;0
Ließe sich die Matratze trotzdem verwenden?;1
Was wiegt die Matratze?;0
Hallo, ist die Matratze aus Kaltschaum oder aus einem anderen Schaumstoff?;0
Hallo, könnten sie mir die Bedienungsanleitung zukommen lassen?;1
Kann man das Gerät auch verwenden wenn man keinen flachen Bauch hat?;1
Kann man die Gelpads einzeln nachbestellen?;1
Kann ich es auch auf Englisch umstellen und in den USA benutzen?;1
Was ist im Lieferumfang enthalten?;0
Kann ich mein Up App weiternutzen?;1
Kann ich mit dem Band in die Sauna?;1
Kann man auch Nachrichten vom Facebook Messenger empfangen?;1
Hallo, ist diese Maschine unterbaufähig?;1
Wird die alte Waschmaschine mitgenommen?;1
Wie soll man die Maschine vernünftig in Waage aufstellen, wenn sie keine höhenverstellbaren Füße hat?;0
Können auch Tintenpatronen von z.B. Pearl verwendet werden?;1
Ist der Drucker für Linux/Ubuntu geeignet?;1
Wielang ist die reale Akkulaufzeit bei eingeschaltetem GPS?;0
Wie wechsele ich während Laufmodus/Radfahrmodus auf den Musikplayer, um die Musik lauter zu machen?;0
Wird das Geld direkt abgebucht oder erst nach Erscheinung?;0
Wie kommt man denn an den Betakey, welcher angepriesen wird?;0
Brauch ich immer eine Internetverbindung?;1
Wird hier auch demnächst noch die PS4 Deluxe Version als DVD vorbestellbar sein?;1
Was passiert wenn die Flasche zerbrochen ankommt?;0
Ist der Artikel lange haltbar?;1
Wie funktioniert Versand als Geschenk an andere Adresse?;0
Funktioniert der Adapter auch mit Windows Phone?;1
Hallo, was mache ich wenn der Adapter nach 1,5 Jahren nicht mehr funktioniert?;0
Kann ich das HDMI Kabel mit meinem Handy verbinden?;1
Schaltet sich das Gerät automatisch ab?;1
Kann ich den auch mit warmen Wasser aus Durchlauferhitzer benutzen?;1
Wie viele Fotos lassen sich mit einer Packung machen?;0
Hallo, ist das Kissen wirklich nur 68 cm lang?;1
Ist dieses Schwangerschaftskissen komfortabel?;1
Ist die Füllung auch waschbar?;1
Hallo, gibt es einen zusätzlichen Bezug?;1
Hallo, ist dieses Kissen für Männer geeignet?;1
Wann kann ich ungefähr mit der Ware rechnen?;0
Wie lange dauert die Lieferung, da der Artikel ja nicht auf Lager ist?;0
Welche Länge würden sie hierfür empfehlen?;0
Ist das Ende angenäht?;1
Würden sie auch 4m Länge herstellen?;1
Wann äußere ich meine Wunschfarbe?;0
Hat jemand das Zelt mal bei etwas stärkerem Regen benutzt? ;1
Weiss jemand wo ich die Stangen von dem Zelt nochmal kaufen könnte da meine defekt sind?;0
Lässt sich das Zelt mit dem Feldbett verbinden oder verliert man bei jedem Windhauch das Dach über dem Kopf?;0
Wie hoch ist in etwa die Versandsdauer?;0
Gibt es hier eine Möglichkeit?;1
Welche Frequenz sind die Töne?;0
Sollte ich den Test morgens machen?;1
Welches Mindesthaltbarkeitsdatum hat der Test?;0
Wird es einen Splitscreen-Modus geben?;1
Ist das der feststehende Release?;1
Weiß jemand ob es einen lokalen Multiplayer gibt?;1
Darf der Fußsack in den Trockner?;1
Hat jemand Erfahrung ob der Fusssack passt?;1
Kann der Drucker beidseitig drucken?;1
Habe ich was falsch gemacht?;1
Hat der Drucker eine LAN Anschluss?;1
Kann die Durchlaufmenge reguliert werden, oder gibt es nur einen ein/aus- Schalter?;0
