Warum so lange gewartet mit Anschauen?;0
Trauen Sie sich?;1
Fangen wir mit den doppelten Werten an und arbeiten uns weiter vor?;1
Sehr kreativ die Jungs nicht?;1
Hey wollen wir morgen was machen?;1
Aber sinkt die Rente überhaupt immer weiter?;1
"Und ""Die Tänzerin"" war doch legendär, oder?";1
Wie variabel nutzen die Deutschen ihre Passwörter?;0
Sollten wir nicht irgendwas machen?;1
Wo kann man das kaufen?;0
Warum nicht im Osten mit  koalieren?;0
"""Auf was soll ich stolz sein?";0
Cola ohne Zucker, mit synthetischem Ersatzstoff?;1
Gegen wen hetzt sie?;0
Und wo schürt sie Ängste?;0
Nizza will Ballotelli wieder verkaufen?;1
Brauchen die Muppets noch Personal?;1
Hat er eigentlich eine Klimaanlage?;1
Und was habt ihr so diesen Sommer gemacht?;0
Was machst du auf der Männertoilette?;0
Hyperventiliert der noch immer?;1
Was wäre die Welt ohne Senioren ?;0
Wieviele Opfer muss es noch geben?;0
Wievie Leid müssen die Angehörigen noch ertragen?;0
Eine Beziehung ohne Küssen und ohne, dass man sich mal getroffen hat?;1
Brauchst du für die kommenden Tage welche?;1
Ab wann beginnt die College Football Saison?;0
Welche Konzerne?;0
Könnt ihr resetten?;1
Hat vielleicht noch irgendwer 2 Tickets für den GC Samstag?;1
Welche Kriterien muss man dafür denn erfüllen?;0
Wie viel verdiene ich mit Youtube?;0
Renderzentrale dann gleich neben Rewe?;0
Kennt jemand den oder die MalerIn dieses Bildes?;0
Ach, wie schön ist das denn?!;0
Was ist da los?;0
"Fällt das unter Wahnvorstellungen eines irsinnigen?";1
Wovon willst du etwas stehlen?;0
Was noch passieren muss?;0
Ihr wollt noch ein Ticket für die Gamescom (Donnerstag)?;1
Ihr hättet auch gerne einen Zuhause?;1
Was ist das?;0
Was tun wir da?;0
Wieso gehen wir da hin?;0
Und dazu Nudeln ohne Tüte?;1
Kommst Du bei uns vorbei?;1
Bin ich eigentlich der einzige, der sich einfach mal so gar nicht für Danny Williams interessiert hat?;1
Na was hat sie da zu suchen?;0
Wer bietet mehr?;0
Hab ich das gerade richtig im Radio gehört?;1
Welches Computerspiel das Internet in Deutschland maßgeblich geprägt?;0
Hat wer meine Motivation gesehen?;0
Kennt doch jeder, oder?;1
Wie alt bist du?;0
Wie lange hats gedauert?;0
Sollte man Nähe denn erzwingen?;1
Wo muss ich unterschreiben?;0
Welches Land wird in Zukunft Deutschlands wichtigster Verbündeter sein?;0
Wann ist deine nächste Party?;0
Warum kannst du nicht weiblich sein?;0
Was macht ihr am Samstag?;0
Hey, wollt ihr uns verarschen?;1
Brauchst du ein Hustenbonbon?;1
Warum bin ich nur so gesetzestreu?;0
Was steht da?;0
Alles wie immer?;1
Trauen Sie sich?;1
Wann gibt es Anlass, die Strategie zu ändern?;0
Brauchst Du noch was?;1
Soll ich Dir was bringen?;1
Was dann passiert?;0
Du kannst einfach das ganze Video mit Werbung kennzeichnen oder?;1
Panische Angst vorm Zahnarzt?;1
Hast du nicht bald'n Kind?;1
Und wisst ihr, was das allerschlimmste an Elternabenden ist?;1
Wie kriegt man sowas hin?;0
Ist mir gerade ein Kartoffelchip runter gefallen?;1
Sie sind 32?;1
Aber was ist denn nun eigentlich gesund, woran kann man das erkennen?;0
Tradevisitor kann man kaufen?;1
Warum trinken Fußballfans eigentlich immer alles mit Milch?;0
Wer hat's erfunden?;0
Wie kann man dieses Eis nicht lieben?;0
Schon gewusst?;1
Da darf man innen drin noch rauchen?;1
Hörst du diese Töne?;1
Was kann ich für Sie tun?;0
Auf welchem Kanal?;0
Schmeckt er denn genauso?;1
Was ist da los?;0
Du findest es also ok, wenn ein Spieler seinen Verein erpresst?;1
Wen meinen Sie mit Landsleuten?;0
Bin gerade in Halle 7, jemand zum quatschen da?;1
Was ist in der Stadt los?;0
Gibt es das auch bei Chefkoch?;1
Ja, aber helfen Sie auch?;1
Wovon träumst du gerade?;0
Welche Partei hat Ihrer Meinung nach die größte Kompetenz in der Migrations- und Integrationspolitik?;0
Etwa bei der GEZ?;1
Wie kann ein Popstar nach einem Terroranschlag weitersingen?;0
Ausbildungsvertrag in der Hand, aber was kommt danach?;0
Wer kennt das?;0
Du bist Hindu oder?;1
Weisst du eigentlich, dass du extrem hübsch bist?;1
Du würdest die Menschen auf der Straße leben und verhungern lassen?;1
Wie gut ist die Grafik wirklich in Black Ops 4?;0
Wie sah das aus?;0
Argumentiert die Wissenschaft für oder gegen die Existenz Gottes?;0
War er jetzt da oder kam er zu spät?;0
Und da wundert ihr euch noch, dass so viele Menschen lieber das Auto nehmen?;1
Wie kann man seinem Mann nur so in den Rücken fallen?;0
Wie kommt man da denn bloß hin?;0
Upgrade gefällig?;1
Wer gehört neben Chopin zu den fünf bedeutendsten Komponisten Polens?;0
Du hast sechs Zehen?;1
Dürfen wir mal einen ausprobieren?;1
Arbeitet PhotoshopPhilliph jetzt für euch?;1
Was denn nun?;0
Wofür?;0
Wen soll ich mitnehmen?;0
Schon gewusst?;1
Du möchtest dauerhaft erfolgreich sein?;1
Wo sind die Arctic Monkeys-Begeisterten?;0
Was macht Stürmer Klaus Drachau heute?;0
Was gibt ihnen Anlass zu dieser Unterstellung?;0
Wo ist der Unterschied?;0
Und das fällt erst heute auf?;1
Alles gut mit Dir?;1
Blöde Frage, aber wie kriege ich den auf?;0
Sind die jetzt total übergeschnappt?;1
Warum hat man sich dann so energisch gegen einen Untersuchungsausschuss gewehrt?;0
Wieso komme ich mit meinen Gedanken nicht von dir weg?;0
Sind das die 3 guten Würfe in Folge, an denen ich hänge?;1
Es gibt Menschen, die das nicht tun?;1
Bro kann ich mitspielen?;1
Du auch?;1
Kann Präsident Trump sich wirklich selbst begnadigen?;1
Rollenmodelle, Prozesslandkarten und Immobilienorganisation sind für Dich Routine?;1
Wie werden sie in der Praxis angewendet?;0
Mit 12 Euro weniger im Portemonnaie gleich Pleite?;1
Ist auf deinen Tickets ein Bild vom Albumcover?;1
Du suchst gute Mitspieler, oder willst einfach mal mit den Pros reden?;1
Liegt Giftmüll in Osnabrücks Unterwelt?;1
Und wie ist der aktuelle Umrechnungsfaktor?;0
Könnten wir den ausprobieren, bevor wir ihn kaufen?;1
Vorgezogene Koalitionsverhandlungen im TV?;1
Wer wohnt in `ner Ananas ganz tief im Sand?;0
Was kosten Aids Medikamente pro Person im Jahr?;0
Habt ihr schon mal bei 28° ein 20.000 qm großes Maislabyrinth erwandert?;1
Stellen wir uns diesmal an?;1
Könntest du mir da mal einen Link schicken oder so?;1
Kostic-Debüt schon Samstag in Freiburg?;1
Wer denn sonst?;0
Wo geht's hin?;0
Verstehe ich das richtig?;1
Haben Sie die Dame darauf angesprochen?;1
Wer zur Hölle denkt sich solche Klassifizierungen aus?;0
Warum haben Sie da zwei Schweißnähte?;0
Wer noch?;0
Warum nur Wasser?;0
Werden Sie verdrängt?;1
Oder werden Sie verdrängen?;1
Du willst doch wohl nicht Tamers und Powerrangers Spin-Offs vergleichen?;1
Was fang ich mit Ihrem Beitrag an?;0
Was mache ich denn mit so viel freier Zeit?;0
Wollt ihr schon verraten wer kommt?;1
Warum redest du immer so abgeklärt über Dinge, die mir so wichtig sind?;0
Gilt die Leseempfehlung auch für Männer?;1
Vielleicht fängt er jetzt mal an sich zu informieren?;1
Was muss man als neuer Account machen, um entdeckt zu werden?;0
Wer hat sie schon?;0
Wer bin ich?;0
Soll der Mann hier etwa in eine freie und besetzbare Planstelle eingewiesen werden?;1
Wer hat noch nicht, wer will nochmal?;0
Vielleicht beim nächsten Mal?;1
Flüchtlinge, die einen Job haben, abschieben?;1
Wo bleibt eigentlich die Zuverlässigkeit?;0
Wer sagt denn dass ich herumalbere?;0
Was ist das für ein benutzungspflichtiger Radweg?;0
Wofür geht man 4-6 Jahre studieren, wenn man dann immer nur auf Verbote pocht?;0
Ach wieso ist das peinlich?;0
Kannst du mir mal eine DM schreiben?;1
Was ist der Unterschied zwischen einem Chemiker und einer Hebamme?;0
Weißt du dazu mehr?;1
Wie sieht das ab 30 März aus?;0
Irgendwer Lust auf Salmon Run?;1
Was wurde verstaatlicht?;0
Wie sollte es manche Strecke sonst überwinden?;0
Was ist denn das?;0
Was hat die schon wieder auf der Gamescom zu suchen?;0
Welche Sprache darf es sein?;0
Für immer weg?;1
