Packst du Freitag/Samstag mit an?;1
Die Welt lügt?;1
Was wäre dir denn unparteiisch genug?;0
Was kann man tun, damit Menschen digital nicht ewig leben?;0
Du bist besser als der Rest?;1
Warum wurdest du gesperrt?;0
Aber ist das noch Punkrock?;1
Was alles trägt denn zur Migration bei?;0
Wo gehst du hin?;0
Was wenn wir eigentlich durchgehend high sind und Drogen uns clean machen?;0
Wurde Twitter von Louis de Funès erfunden?;1
Wisst ihr da Genaueres?;1
Habt ihr Lust, mit mir zu arbeiten?;1
Was soll diese Ansage?;0
Was ist mit euch los?;0
Warum sind unfähige Männer so oft in Führungspositionen?;0
Was wenn man so mittel ist?;0
Kannst du das denn auch belegen?;1
Steht sie wirklich auf dem Boden des Grundgesetzes?;1
Wieso hast du eigentlich noch mal zwei Mamas, Oscar?;0
Ein gutes Projekt im Hinterkopf?;1
Wer will nochmal, wer hat noch nicht?;0
War ich zu spät?;1
Doch was, wenn der Feind in den eigenen Reihen sitzt?;0
Ist er schon von der Kanzlerin empfangen worden?;1
Kann man eine Druckversion, bei der die Werbung fehlt, nicht mehr einstellen?;1
Kennt jemand ein freies WG-Zimmer in der Stadt, dass zum 1.10. frei wäre?;1
Kendrick Lamar oder Eminem?;0
Auf welcher Seite steht ihr?;0
Wie können Deutsche im Krisenfall schnell per Flugzeug in Sicherheit gebracht werden?;0
Und wie soll das gelingen?;0
Wie schwer ist die Erde?;0
Soll ich mal mit machen?;1
Gibt es da schon eine Uhrzeit dazu?;1
Sie zeichnen sich durch eine selbständige und zuverlässige Arbeitsweise aus?;1
Verbreiten Sie als Internet-Marketer erfolgreich Ihre Angebote?;1
Welches Spiel findet ihr am besten oder spielt ihr selber?;0
Typen, die dir sagen ich weiß nicht ob ich auf Dauer mit deiner Figur klar komme können doch weg, oder?;1
Wieso wurde ich nicht informiert?;0
Sind diese außerhalb vom Stadion erlaubt?;1
Welche Feuerwerksklasse bzw. -Kategorie haben die denn?;0
Was, wenn Dir und Deiner Frau etwas passiert?;0
Woher stammt denn diese Zahl?;0
Habt ihr Lust, mit mir zu arbeiten?;1
Wo genau steht das?;0
Wer meiner Kontakte möchte ein Ticket für eine Veranstaltung, morgen am Freitagabend in Darmstadt, geschenkt bekommen?;0
Ist Ei im veganen Kuchen?;1
Wer ist der Kleine mit der Kappe?;0
Was denn genau, wo hakt es, was wollt ihr dagegen unternehmen?;0
Was möchten Sie?;0
Was suchen Sie?;0
Darf ich mit Bargeld bezahlen?;1
Ist meine XBox jetzt mit dem FBI verbunden?;1
Und weswegen die ganze Show?;0
Wie war das noch?;0
Woran liegt es denn?;0
Darf man fragen wovor sie Angst hat?;1
wo ist treffpunkt in leipzig?;0
Aber rechtfertigt das sein Verhalten?;1
Hört sich ja gut an, aber wer soll das unterbinden?;0
Hey Drucker, kannst du mir das ausdrucken?;1
Wann kann man die Ränge mit Paypal bezahlen?;0
Was ist da gerade auf dem Ring los?;0
Was soll das bedeuten?;0
Wieso verhalten sich Menschen wie Menschen ?;0
Darf man Zweifel am Impfen haben?;1
Wer ist schuld an den unbezahlbaren Mieten?;0
Gehts dir wieder besser?;1
Welche Serie würdest du im Moment zum Anschauen empfehlen?;0
Was hat sich im Sommer bei uns getan?;0
Ist das echt?;1
Kann man die Freiheit malen?;1
Was kommt heraus, wenn Tesla und Siemens an einer Studie über den Lkw-Verkehr der Zukunft beteiligt sind?;0
Wie lange dauert es noch bis zum bundesweiten Diesel-Verbot und dann zu dem des Benziners?;0
Und weil das so gewöhnlich ist, kam Ihnen in den Sinn das hervorheben zu müssen?;1
Geht man so mit dem Parlament um?;1
Man kann den mehrere Male machen?;1
Haben Sie die Einladung zur Ziegenkäse-Matinee auf Ordensburg Kubitschek schon erhalten?;1
Sie gehen mit?;1
Was ist euch wichtiger?;0
Welche Klasse ist das?;0
Ohne Hintergedanken, weiß wer, um was für einen Pilz es sich hier handelt?;1
Wo ist er denn?;0
Was hat der wieder angestellt?;0
Wie krank muss man sein, sein Kind nicht mehr mitspielen zu lassen?;0
Schon mal was von Marktwirtschaft gehört?;1
Ist doch bei dir in der Nähe oder?;1
Warum bin ich nur immer so naiv?;0
Habt ihr vielleicht einen Link zum Blog?;1
Du kannst lesen?;1
Welche Behauptungen hat er nun genau in den Raum geworfen?;0
Steht sie wirklich auf dem Boden des Grundgesetzes?;1
Wer bestimmt das, ob ein Bewusstsein dazu gehört?;0
Was verstehen Sie unter Zuwanderung?;0
Wieso nicht eine gute Beziehung zu beiden Seiten aufrecht erhalten?;0
Ist denn noch genügend Wald da?;1
Gibt es da einen Grund?;1
Kann es eventuell sein, dass Sie außer mir noch anderen Leuten folgen?;1
Liebe Autofahrenden, wusstet ihr, dass ihr auch blinken dürft, wenn keine anderen Autos da sind?;1
Kennst du schon meine neueste Verrücktheit?;1
Was soll da denn schief gehen?;0
Könnten Sie ein Beispiel nennen?;1
Wieso finden die das nicht?;0
Kann sie sowas wirklich irritieren?;1
Was hat das damit zu tun?;0
Welchen Wein trinkt man nochmal zum putzen?;0
Ist der Doppelfehlerer noch frei oder ist das schon zu weit hergehohlt?;0
Wer ist mit dabei?;0
Aber sonst gesund?;1
Wie kommst Du darauf, dass ich darüber diskutieren will?;0
Wie bekommt man eine Kuh in den Kühlschrank?;0
Wie sieht die denn aus?;0
Wisst ihr noch, als ein CSU Minister zurücktreten musste, weil er bei seiner Doktorarbeit abgeschrieben hat?;1
Was sagen Sie zum Thema Körperverletzung?;0
Habe ich das irgendwo behauptet?;1
Hat er das ganz genau so gesagt?;1
Wer war denn alles nicht?;0
Wohin es die wohl verschlagen wird?;0
Wie sehr?;0
