Wann bekommen die Autodoktoren eigentlich endlich ihre eigene Sendung?;0
Wo soll ich dich abholen?;0
Und was wollen Sie nun damit mir sagen?;0
Und was ist der Dank?;0
Ob deren Wasser verseucht ist?;1
Wisst ihr, was das traurige ist?;1
Was finden Sie an IKEA am besten?;0
Hmm, woran erinnert mich diese Umfrage nur?;0
Was hat er erwartet?;0
Aber Walter kennst du oder?;1
Gehört die Reichskriegsflagge nicht auch zu den Symbolen die in Deutschland verboten sind?;1
Gibt's das wirklich?;1
Soll ich dich erlösen?;1
Sie glauben diese Geschichte ist wahr?;1
Warum greift der VAR da denn überhaupt ein und sagt guck es dir an?;0
Und was macht das Gummiband besser als eine Plastikfolie?;0
Was ist nur mit denen?;0
Wie können denn tote Menschen noch Songs rausbringen?;0
Wo sind Gottes Engel bei tragischen Unfällen und Katastrophen?;0
Und wann kommt meine Schwester nach Hause?;0
Was kann nur Papier?;0
Welches Spiel schaust du denn?;0
Wo kann man die holen?;0
Wie viel Geld sollen Politiker in Deutschland verdienen?;0
Ist in dem Schokoladencroissant Schokolade?;1
Was braucht ihr sonst noch so?;0
Also reden wir von einem Ticker und keinem Video-Stream?;1
Kann es bitte einfach vorbei sein?;1
Ok, kann ich jetzt?;1
Wie bekommen wir den Hans-Georg aus den Nachrichten?;0
Denkt hier eigentlich jeder nur an sich?;1
Wie siehst Du in dem Kontext die Rote für Diallo?;0
Willst Du oder hast Du?;0
Wer ist das denn?;0
Warum sind Ärzte oft nicht oder kaum per Mail zu erreichen?;0
Warum sollte es auch irgendwann aufhören?;0
Wisst ihr noch, als ein Tweet maximal 140 Zeichen haben durfte?;1
Habt ihr vielleicht sogar schon Motive im Kopf?;1
Und warum wollen die Kinder, wenn sie keine Zeit dafür haben?;0
Hat jemand eine gute Empfehlung für einen neuen?;0
Warum sollte er das tun?;0
Wer braucht noch Sozialdemokraten?;0
Wie schützt der Staat die Wirtschaft?;0
Wo leben wir eigentlich?;0
Geht da noch was?;1
Die Deutschen sind stolz auf ihre Politiker?;1
Ich habe meinen Vertrag verlängert und dabei ist leider etwas schief gegangen - könnt ihr helfen?;1
Sag Mal, dürfen die das?;1
Gibt es trotzdem schon Lebkucken zu kaufen?;1
Warum muss ich immer heulen sobald ich überfordert bin?;0
Kennt noch jemand jemanden, der diesen Ratgeber gebrauchen kann?;0
Wer wurde denn da befragt?;0
Erfindet dein Kind häufig kleine Lügengeschichten oder flunkert?;1
Wie überlebt man eigentlich die Pubertät seiner Kinder ohne jemanden umzubringen oder alles anzuzünden?;0
Wie oft denn noch?;0
Werde ich es bereuen?;1
Können Sie diese Darstellung bestätigen?;1
Wer ist eigentlich Schiedsrichter in Hoffenheim?;0
Und wann wird gegen Nahles verhandelt?;0
Wusstet ihr das?;1
Sind wir nicht alle gleich?;1
Um welchen Artikel geht es denn?;0
Wo kann man gut Radfahren?;0
Warum schaust du dir die Serie nicht an?;0
Wer hat dich aus dem Keller gelassen?;0
Warum halten China und Indien an der Kohle fest?;0
Ob sie diesen Tipp auch anmelden wird, wenn ich ihr diesen schicke?;1
Sind Sie mit dem Motorrad gekommen?;1
Ist der nicht personengebunden?;1
Hat da tatsächlich ein Koch gerade gesagt dass man die Schale von Karotten nicht mitessen kann?;1
Wo überwintern eigentlich die Hummeln?;0
Wie viele SPDler braucht man, um eine Glühbirne zu wechseln?;0
Willst du ein Duell?;1
Sehr geehrter Herr, haben Sie das so gesagt?;1
"Fragst Du Dich manchmal, was ""Leben"" eigentlich ist und was es soll?";1
Möchten Sie ernsthaft ohne Journalismus leben?;1
"Warum nennt ihr den immer ""Schönling""?";0
Warum nicht gleich so?;0
Wer begeistert dich denn bis jetzt?;0
Wie komme ich denn heute noch in die Karibik?;0
Ist das dann eher ein gutes Zeichen?;1
Was ist daran so lustig?;0
Wie kann so eine Entscheidung mit Videobeweis passieren?;0
Welches Handy und welches Betriebssystem läuft auf dem Gerät?;0
Wo muss Radfahren besser werden?;0
Zeichnet sich da ein Flachmann unter dem Jacket ab?;1
