Welche Werte?;0
Wie hoch war früher die Sozialhilfe?;0
Sagt mal, arbeitet ihr auch mal irgendwann?;1
Was hast du gemacht, dass darüber keiner berichtet?;0
Winter oder Sommer?;0
Heißt der Joseph?;1
Welchen Infinitystone findest du am mächtigsten?;0
Wie meinst du das?;0
Wann ist die mündliche?;0
Sehen wir uns dort?;1
Ist das was?;1
Wie werden Sie mit Customer Centricity und E-Commerce erfolgreich?;0
Wo seid Ihr?;0
Wärst du lieber ein Stein oder ein Berg?;0
Wann habt Ihr Zeit und was habt Ihr vor?;0
Wann bestellen wir Pizza?;0
Was also tun mit dem Nachwuchs?;0
Was willst du von mir wissen?;0
Hattest du bei dem Foto ein Logo/Wasserzeichen drauf?;1
Wo sind die bohrenden Fragen nach Völkerrecht und Grundgesetz?;0
Wie soll bei uns der Feedback-Mechanismus gelöst werden?;0
Ach wissen Sie wie spät es ist?;0
Hattest du schon in der Schule eine Klassenfahrt?;1
Sollen wir Zeitungen schicken, um beim Ruhigstellen zu helfen?;1
Wozu brauch ich das?;0
Was wenn du einfach wählen kannst loszulegen?;0
Sie warten hier auf den Bus?;1
Habe ich Angst, dass mein Sitznachbar abschreibt?;1
Soll ich das mal übersetzen?;1
Sind die total bescheuert oder was soll das?;0
War das nicht nachts oder spätabends?;1
Woher hast du die?;0
Welche Dose meint er?;0
Wem gehören die Bilder?;0
Aber dafür kann ich einen Bootsführerschein machen und du so?;0
Schönes neues Geld - kommt die totalitäre Weltwährung?;1
Oha, wo kommen die alle her?;0
In welcher Sprache das wohl einen Sinn ergibt?;0
Welches Deutschland meint die denn?;0
Wer ist das?;0
Hilft du mit, das Urheberrecht an das Internet anzupassen?;1
Auf was wartest du noch?;0
Erinnert ihr euch noch an die Olle aus meiner Schule die jetzt ein Kind hat?;1
Wann ändern Menschen freiwillig ihr Verhalten in eine positive Richtung?;0
Reagiert dein Körper echt so heftig darauf?;1
Wetten das es klingelt?;1
Alle schon seine Hinrunde vergessen?;1
Und ist dann diese Anzeige rechts unten?;1
Wer ist mit dabei?;0
Wie viel Zeit muss man in die Suchmaschinenoptimierung investieren?;0
Aber was wähle ich?;0
Ist das eine Behauptung, oder können sie das Belegen?;0
Wer bringt mir Schnaps?;0
Bist du das?;1
Wie sieht der Ablauf aus?;0
Na, tolle Fotos beim Tag des offenen Denkmals gemacht?;1
Ist das nicht genau das was IT-Architekten so tun?;1
Aus welcher Stadt könnte dieser Satz kommen bzw. wo könnte er gefallen sein?;0
Wer steckt hinter dem Berliner Mauerprojekt?;0
Magst du Weißwurst?;1
Was kommt als nächstes?;0
Hattest du schonmal eine feste Freundin?;1
Geht es auch anders?;1
"Ich habe Hunger 
- bist du schwanger?";1
Wie geht das?;0
Weiß ich, wer es verrissen hat?;1
Warst du schon beim Arzt?;1
Wer will reinhören, in den Hit?;0
Kann es mal bitte einen Horrorfilm geben, in dem das Monster Flip Flops trägt?;1
Wer ist das ?;0
Wie wird meine Website so geil, dass ich dauerhaft in den Köpfen der Menschen bleibe?;0
Wer behauptet sowas?;0
Wisst Ihr noch damals, als wir uns gegen Mittagsschlaf gewehrt haben?;1
Wo quizzt ihr denn?;0
Erinnerst du dich noch, wann du dich für Twitter registriert hast?;1
Kommen eigentlich mal wieder Twitch streams?;1
Wer ist dieser Daniel?;0
Du fährst nicht nur Mitsubishi sondern kaufst nun auch Autos?;1
Geht das ein bisschen leiser?;1
Aber den Termin am Mittwoch kannst du noch wahrnehmen?;1
Kann man helfen?;1
Würdet ihr dabei sein wollen wenn euer Haustier eingeschläfert wird?;1
Wir alle hier sind das, oder?;1
Warum beherrscht mich wohl dieser Gedanke?;0
Wird Algerien jetzt die Entwicklungshilfe gekürzt?;1
Wie weit geht ihr für eure Freiheit?;0
Würdet ihr das auch so schreiben?;1
Und wann habt ihr vor, das auf der Website zu ändern?;0
Was will mir meine Twittertimeline damit nur sagen?;0
Mag das jemand retweeten?;1
Wer hätte das gedacht?;0
Kann hier wer YouTube Banner machen?;0
Wie um alles in der Welt soll man Euch eigentlich ernst nehmen?;0
Was war los?;0
Warum soll ich hier Stellung beziehen?;0
Ist euch mal aufgefallen, dass alle Jahreszeiten männlich sind?;1
Was kommt nach der Strafanzeige?;0
Woher weißt du das?;0
Brauchste ein Taschentuch?;1
Wie geht's dir?;0
Gibt es noch brutalen Deutschrap?;1
Wo taucht Autismus dort das letzte Mal auf?;0
Soll man die Aktie jetzt kaufen?;1
Ist das komisch?;1
Ist diese Ankündigung wieder ein Trostpflaster um Zeit zu schinden?;1
Bist du der einzige der den Garten nutzen darf?;1
Was hältst du von bunten Haarfarben?;0
Was hältst du von dem neuen Musikvideo von Kanye West mit Lil Pump?;0
Was um Himmels Willen läuft in Paris falsch?;0
Wem solltet Ihr unbedingt folgen, um im Commerce up to date zu bleiben?;0
Wo muss man hinkommen?;0
Für wie blöd haltet ihr uns eigentlich?;0
Warum sollte ich meinen Hund in der Öffentlichkeit an die Leine nehmen?;0
Warum sollten sie es denn lesen?;0
Was sollten wir heute streamen?;0
Wo bist du gerade?;0
Der erste Satz ist ironisch gemeint?;1
Darf ich das Video anfangen oder beenden?;0
"Gibt es eigentlich eine Form von ""Lehrlingsförderung"" für diese Betriebe bzw werden sie finanziell entlastet?";1
Kann man auch alleine in ein Restaurant gehen oder ist das komisch?;0
Heute Abend Lust auf einen Stream?;1
Gibt es darum keine Wolken?;1
Hat die CDU den Verstand verloren?;1
Was geht heute?;0
Gehen wir jetzt endlich in den Garten?;1
Was hast du denn geraucht ?;0
Wie funktioniert das denn?;0
Was ist denn schon wieder los?;0
Haben sie den Einbruch so begangen, wie ich ihn eben geschildert habe?;1
"Hast du auch manchmal auch das Gefühl,
dass du eigentlich nirgendwo ankommst,
egal, wie weit du läufst?";1
Aber zocken kannst du jetzt schon richtig?;1
Und wie war euer Montag so?;0
Habe ich irgendwas verpasst ?;1
Was ist dein Lieblinsrezept?;0
Kann man einfach ohne Anmeldung dazustossen?;1
Was wollen die denn nun?;0
Welches Ergebnis hat bei dir die heftigste Reaktion ausgelöst?;0
Weißt du was auch noch cool ist?;1
Welcher Zivilist braucht in der Schweiz eigentlich halbautomatische Waffen?;0
Wer hat das wohl gesagt?;0
Du bist schon ein klein wenig naiv, oder?;1
Was bekommen sie hin?;0
Hast du zu viel im Gebüsch gespielt?;1
Und was für Beweise soll ich denen vorlegen?;0
Ist das Mauerprojekt der Künstler eine gute Idee für Berlin?;1
Wie anstrengend ist YouTube?;0
Ist eigentlich die Uhrzeit nicht lesen können ein Einstellungskriterium als Tram-Fahrer?;1
Wer hat denn geknipst?;0
Was ist für dich der wohl beste Prank aller Zeiten?;0
Was genau ist ein Expertensystem?;0
Ist das nicht das Ziel?;1
Wisst ihr was?;1
Kannst du nicht lesen?;1
Wer ist künftig dafür zuständig?;0
Was es gebracht hat?;0
Was soll ich heute kochen?;0
Brauchen Sie besondere Unterstützung ?;1
Wie sollte der Verfassungsschutz eigentlich heißen?;0
Welches Lebensrecht haben Fruchtfliegen?;0
Was gibt es schöneres?;0
Was hast du gegen Fahrräder?;0
Was ist das denn bitte?;0
Wo steckst du nur?;0
Sie wissen das sie hier auf einem behinderten Parkplatz stehen?;1
Kommt das jemandem bekannt vor?;1
Hat Jonas dich auch angelogen?;1
Wie lautet dein Freunde Code?;0
Wie wiegt man sich in der Schwerelosigkeit?;0
Wer steckt hinter dem Berliner Mauerprojekt?;0
Haben sie dass gar nicht mitbekommen?;1
Bin ich ein Außenseiter weil ich nicht von diesem Account blockiert wurde?;1
Wie sammelt man eigentlich so viel Wissen an?;0
Wird das Spiel auch einmal in New York ausgetragen?;1
Bist du das Krümmelmonster?;1
Was hat er gemacht?;0
Habt ihr da was verwechselt?;1
